,loss,oce_loss
56,0.900608479976654,0.8988432288169861
57,0.8996622562408447,0.8978987336158752
58,0.9005535244941711,0.8987917900085449
59,0.9008224606513977,0.8990656137466431
60,0.899599552154541,0.8978233337402344
61,0.899412989616394,0.8976474404335022
62,0.9003645181655884,0.8985991477966309
63,0.8999684453010559,0.8981969952583313
64,0.9003440737724304,0.8985704183578491
65,0.8992998600006104,0.8975313305854797
66,0.8998711109161377,0.8981174230575562
67,0.8993263244628906,0.897564172744751
68,0.9000237584114075,0.8982662558555603
69,0.900293231010437,0.8985245823860168
70,0.8999021649360657,0.8981231451034546
71,0.9001786708831787,0.8984003067016602
72,0.8992125391960144,0.89745032787323
73,0.8992061018943787,0.897428035736084
74,0.899724006652832,0.8979515433311462
75,0.9007899761199951,0.8990088105201721
76,0.8998785614967346,0.898115336894989
77,0.9002900719642639,0.898499071598053
78,0.9005792737007141,0.8988086581230164
79,0.8994422554969788,0.8976680040359497
80,0.899463951587677,0.8976864218711853
81,0.8999119400978088,0.8981537222862244
82,0.8999912142753601,0.898216724395752
83,0.8993288278579712,0.8975595831871033
84,0.8989343047142029,0.8971694111824036
85,0.8990086913108826,0.8972301483154297
86,0.9020828008651733,0.9003044366836548
87,0.9002209305763245,0.8984437584877014
88,0.8992936015129089,0.8975370526313782
89,0.9007036685943604,0.8989397287368774
90,0.9014326930046082,0.899657666683197
91,0.8998978734016418,0.8981292843818665
92,0.9000921249389648,0.898326575756073
93,0.9007367491722107,0.8989762663841248
94,0.8998856544494629,0.8981019258499146
95,0.8997254967689514,0.8979496955871582
96,0.8995590209960938,0.8978026509284973
97,0.900580644607544,0.8988099098205566
98,0.899636447429657,0.897865355014801
99,0.8992985486984253,0.897530734539032
100,0.8994662165641785,0.8977086544036865
101,0.8992276191711426,0.8974721431732178
102,0.8985400199890137,0.8967764377593994
103,0.8989240527153015,0.8971696496009827
104,0.8982197046279907,0.8964594602584839
105,0.899359405040741,0.8975856900215149
106,0.899788498878479,0.8980364799499512
107,0.9001856446266174,0.8984072804450989
108,0.8993396162986755,0.8975739479064941
109,0.8992842435836792,0.8975155353546143
110,0.9000139236450195,0.8982403874397278
111,0.8990588784217834,0.8973023295402527
112,0.8995538353919983,0.8977970480918884
113,0.897986650466919,0.896231472492218
114,0.8973648548126221,0.8956016302108765
115,0.8996816873550415,0.8979306817054749
116,0.8997488617897034,0.897980809211731
117,0.9000003933906555,0.8982254266738892
118,0.8971527814865112,0.8953879475593567
119,0.8991528153419495,0.8973833918571472
120,0.8974797129631042,0.8957290649414062
121,0.8997370004653931,0.8979634642601013
122,0.8979563117027283,0.8961634635925293
123,0.899584949016571,0.8978176712989807
124,0.8986683487892151,0.89690762758255
125,0.8999447822570801,0.8981773853302002
126,0.8990201354026794,0.8972468972206116
127,0.8975226879119873,0.895763635635376
128,0.8974300026893616,0.8956704139709473
129,0.8987941145896912,0.8970298767089844
130,0.8997679948806763,0.8980036377906799
131,0.8985698819160461,0.8968073725700378
132,0.8981612920761108,0.8963862061500549
133,0.8964259624481201,0.8946436047554016
134,0.8985464572906494,0.8967759013175964
135,0.9004277586936951,0.8986678719520569
136,0.8998003005981445,0.8980411291122437
137,0.8987038731575012,0.8969383239746094
138,0.8983150124549866,0.8965473771095276
139,0.8994338512420654,0.8976608514785767
140,0.8970001339912415,0.8952289819717407
141,0.8946214318275452,0.892867386341095
142,0.8985451459884644,0.8967754244804382
143,0.899742841720581,0.8979827761650085
144,0.8987694382667542,0.8970146775245667
145,0.8949723243713379,0.8932110667228699
146,0.8968015909194946,0.8950207829475403
147,0.8978385925292969,0.8960716724395752
148,0.8976864814758301,0.8959291577339172
149,0.8983057141304016,0.8965362310409546
150,0.8971297740936279,0.895359218120575
151,0.8943126797676086,0.8925483226776123
152,0.8964601159095764,0.8947023749351501
153,0.8961217403411865,0.8943576216697693
154,0.8958712220191956,0.8941059112548828
155,0.8972172141075134,0.8954603672027588
156,0.8970499038696289,0.8952858448028564
157,0.8985304832458496,0.8967764973640442
158,0.8960373401641846,0.8942734003067017
159,0.8951869606971741,0.8934291005134583
160,0.898174524307251,0.896418571472168
161,0.8967656493186951,0.8950055241584778
162,0.8978644609451294,0.8961047530174255
163,0.8919299244880676,0.8901656866073608
164,0.8946760296821594,0.892916202545166
165,0.8945323824882507,0.8927686810493469
166,0.8946440815925598,0.8928764462471008
167,0.8967664837837219,0.8949975371360779
168,0.8916778564453125,0.8899096846580505
169,0.8978157043457031,0.896068811416626
170,0.8924684524536133,0.8907135725021362
171,0.8946563005447388,0.8928889036178589
172,0.895811915397644,0.8940415978431702
173,0.8959429264068604,0.8941805362701416
174,0.8947127461433411,0.8929555416107178
175,0.8988165855407715,0.897042989730835
176,0.8946489691734314,0.8928689360618591
177,0.8981943726539612,0.8964311480522156
178,0.8915613889694214,0.8897995352745056
179,0.8949825763702393,0.8932238817214966
180,0.8918365240097046,0.89006507396698
181,0.8940215706825256,0.8922653198242188
182,0.8962076306343079,0.8944445252418518
183,0.8960365653038025,0.8942712545394897
184,0.8920825123786926,0.8903156518936157
185,0.8946729898452759,0.8929240703582764
186,0.8918212652206421,0.8900648951530457
187,0.8941789269447327,0.8924201130867004
188,0.8953368663787842,0.89359450340271
189,0.8949799537658691,0.8932316899299622
190,0.8908872008323669,0.8891276717185974
191,0.893083930015564,0.8913245797157288
192,0.8937044143676758,0.8919515013694763
193,0.8924866318702698,0.8907322883605957
194,0.8928170800209045,0.8910632729530334
195,0.895130455493927,0.8933796882629395
196,0.8874093294143677,0.8856568336486816
197,0.8931805491447449,0.8914027810096741
198,0.8932113647460938,0.8914450407028198
199,0.8946822881698608,0.892923891544342
200,0.8957896828651428,0.8940245509147644
201,0.8896423578262329,0.8878988027572632
202,0.8911489844322205,0.8893837332725525
203,0.8926888704299927,0.8909265398979187
204,0.8912930488586426,0.8895310163497925
205,0.8930806517601013,0.8913215398788452
206,0.8925909996032715,0.8908267021179199
207,0.8935474157333374,0.8918021321296692
208,0.8921543955802917,0.8903915882110596
209,0.8894858956336975,0.8877326250076294
210,0.8891433477401733,0.8873949646949768
211,0.889907717704773,0.8881608843803406
212,0.8914276361465454,0.889671802520752
213,0.8884918689727783,0.8867552280426025
214,0.8894436955451965,0.8876979947090149
215,0.8878078460693359,0.8860648274421692
216,0.8903043270111084,0.888554036617279
217,0.8860651254653931,0.8843078017234802
218,0.886131763458252,0.8843827843666077
219,0.8851544260978699,0.883399248123169
220,0.8866350650787354,0.8848714232444763
221,0.8899587988853455,0.8881966471672058
222,0.8896739482879639,0.8879169225692749
223,0.8910629749298096,0.8893049359321594
224,0.8860426545143127,0.8842986822128296
225,0.8821819424629211,0.8804243803024292
226,0.8948848843574524,0.8931483626365662
227,0.887820303440094,0.8860676288604736
228,0.8855077028274536,0.8837783336639404
229,0.887075662612915,0.8853161334991455
230,0.880552351474762,0.8787815570831299
231,0.8849931359291077,0.88323575258255
232,0.8874870538711548,0.885732114315033
233,0.8856698274612427,0.8839187622070312
234,0.8863030672073364,0.8845487833023071
235,0.8857734799385071,0.8840284943580627
236,0.8797191381454468,0.8779701590538025
237,0.8850582838058472,0.8833184838294983
238,0.8724610209465027,0.87071293592453
239,0.8786205053329468,0.8768664002418518
240,0.8796436190605164,0.8779018521308899
241,0.878781795501709,0.8770303726196289
242,0.8789031505584717,0.8771703243255615
243,0.8788317441940308,0.877088725566864
244,0.8780882358551025,0.8763365149497986
245,0.8735947012901306,0.8718447089195251
246,0.8778727054595947,0.8761280179023743
247,0.875736653804779,0.873985767364502
248,0.8780951499938965,0.8763656616210938
249,0.8755801320075989,0.87384432554245
250,0.8735158443450928,0.871780514717102
251,0.876192033290863,0.8744320869445801
252,0.8739331364631653,0.8721890449523926
253,0.8705758452415466,0.8688439726829529
254,0.8722769021987915,0.8705325126647949
255,0.8726462721824646,0.8709272146224976
256,0.8715735077857971,0.8698351979255676
257,0.8730872869491577,0.8713572025299072
258,0.8680781722068787,0.8663604855537415
259,0.8711708784103394,0.8694550395011902
260,0.8707696199417114,0.8690399527549744
261,0.8665106296539307,0.8647570013999939
262,0.8686651587486267,0.8669182658195496
263,0.8660926818847656,0.8643611669540405
264,0.8671402931213379,0.8654104471206665
265,0.8686721324920654,0.8669267296791077
266,0.8685258626937866,0.8667886257171631
267,0.8689683079719543,0.8672293424606323
268,0.8680038452148438,0.8662598133087158
269,0.8680819272994995,0.8663274645805359
270,0.8625704050064087,0.8608478307723999
271,0.8707749843597412,0.8690217137336731
272,0.8708662986755371,0.8691316246986389
273,0.8660867214202881,0.8643340468406677
274,0.8701024651527405,0.8683755993843079
275,0.8673914074897766,0.8656625747680664
276,0.8642870783805847,0.8625363111495972
277,0.8644495606422424,0.8627168536186218
278,0.8601678013801575,0.8584357500076294
279,0.8652110695838928,0.8634658455848694
280,0.8655094504356384,0.8637731075286865
281,0.861846387386322,0.8600857853889465
282,0.8648955225944519,0.8631493449211121
283,0.8706274628639221,0.8688677549362183
284,0.8628467917442322,0.8611130714416504
285,0.8606092929840088,0.858876645565033
286,0.8657384514808655,0.8639861345291138
287,0.8641029000282288,0.8623605966567993
288,0.8641307353973389,0.8623768091201782
289,0.8634330630302429,0.8616973161697388
290,0.8602088093757629,0.8584610819816589
291,0.8643608689308167,0.8626039028167725
292,0.863839864730835,0.8621071577072144
293,0.8648910522460938,0.8631570935249329
294,0.8639835715293884,0.8622524738311768
295,0.8660736083984375,0.8643292784690857
296,0.8600240349769592,0.8582797646522522
297,0.8601102828979492,0.8583729863166809
298,0.8646061420440674,0.8628546595573425
299,0.8563495874404907,0.8546056747436523
300,0.8614405989646912,0.859686017036438
301,0.8622475862503052,0.8604862689971924
302,0.8640170693397522,0.8622628450393677
303,0.8618375658988953,0.860084593296051
304,0.8600628972053528,0.858309268951416
305,0.8606768846511841,0.858935534954071
306,0.8662053942680359,0.8644567131996155
307,0.861354410648346,0.8596007227897644
308,0.8581185340881348,0.8563695549964905
309,0.859981119632721,0.8582266569137573
310,0.8620187044143677,0.8602641224861145
311,0.8592802286148071,0.8575443625450134
312,0.8547067642211914,0.8529654741287231
313,0.859919548034668,0.8581750392913818
314,0.8580071330070496,0.8562642335891724
315,0.8512172102928162,0.8494858145713806
316,0.8572747111320496,0.8555248975753784
317,0.8638936877250671,0.8621436357498169
318,0.8646801710128784,0.8629264831542969
319,0.8596150875091553,0.8578426837921143
320,0.8556779623031616,0.8539111018180847
321,0.8609562516212463,0.8592162728309631
322,0.8613434433937073,0.8595952391624451
323,0.8632028102874756,0.8614453673362732
324,0.8556058406829834,0.8538649082183838
325,0.8580992817878723,0.8563674688339233
326,0.8610803484916687,0.8593392372131348
327,0.8572988510131836,0.8555551171302795
328,0.8572105169296265,0.8554668426513672
329,0.8571523427963257,0.8554062843322754
330,0.8597764372825623,0.8580266833305359
331,0.8578839898109436,0.8561285138130188
332,0.8525075316429138,0.8507676720619202
333,0.852748453617096,0.851016104221344
334,0.8574771285057068,0.8557385206222534
335,0.8547333478927612,0.8529868125915527
336,0.8540437817573547,0.8522883653640747
337,0.8541228175163269,0.8523693084716797
338,0.8527970314025879,0.8510450124740601
339,0.8561661243438721,0.8544274568557739
340,0.8591241836547852,0.8573834896087646
341,0.8495119214057922,0.8477723002433777
342,0.8551589250564575,0.8534159660339355
343,0.8538010120391846,0.8520417213439941
344,0.8613994717597961,0.859642744064331
345,0.849613606929779,0.8478816747665405
346,0.8590036034584045,0.8572578430175781
347,0.8580328822135925,0.8562914729118347
348,0.8528786301612854,0.851133406162262
349,0.8547043800354004,0.852963924407959
350,0.8553373217582703,0.8535754680633545
351,0.8533471822738647,0.8515954613685608
352,0.8554719090461731,0.8537282943725586
353,0.8512369394302368,0.8494904041290283
354,0.8507499694824219,0.849001407623291
355,0.8484717011451721,0.8467256426811218
356,0.8568160533905029,0.8550705313682556
357,0.854929506778717,0.8531922101974487
358,0.8520281910896301,0.8502744436264038
359,0.8467344045639038,0.8449793457984924
360,0.858654260635376,0.856894850730896
361,0.8449788689613342,0.8432245254516602
362,0.8561089634895325,0.8543519973754883
363,0.8543326258659363,0.852595865726471
364,0.8532302379608154,0.8514756560325623
365,0.8481612801551819,0.8464071750640869
366,0.8493534922599792,0.8476083874702454
367,0.8496517539024353,0.8478994369506836
368,0.845507800579071,0.8437695503234863
369,0.8513429164886475,0.8496009707450867
370,0.8529217839241028,0.8511634469032288
371,0.8493441343307495,0.8475937843322754
372,0.8487474918365479,0.8470057249069214
373,0.8508338928222656,0.849094033241272
374,0.848932147026062,0.847181499004364
375,0.8473156094551086,0.8455743193626404
376,0.8503904342651367,0.8486534357070923
377,0.8452001810073853,0.8434568643569946
378,0.8419731855392456,0.8402397036552429
379,0.8499136567115784,0.8481791019439697
380,0.8454519510269165,0.8437137603759766
381,0.8481897711753845,0.8464359641075134
382,0.838498592376709,0.8367603421211243
383,0.846230685710907,0.8444828987121582
384,0.8481636047363281,0.8464239835739136
385,0.8468663096427917,0.8451177477836609
386,0.8435232043266296,0.8417768478393555
387,0.8459364175796509,0.8441823124885559
388,0.8442087173461914,0.8424577116966248
389,0.8440837264060974,0.8423380851745605
390,0.8475344181060791,0.8457936644554138
391,0.8479495644569397,0.8462108373641968
392,0.846856951713562,0.8451147079467773
393,0.8456729650497437,0.8439303040504456
394,0.8528447151184082,0.8510898351669312
395,0.8464789390563965,0.8447372317314148
396,0.8406485319137573,0.8389298915863037
397,0.8470402956008911,0.845294177532196
398,0.8406640887260437,0.83892822265625
399,0.8435295820236206,0.8417852520942688
400,0.8455888032913208,0.8438403010368347
401,0.8407389521598816,0.8390063643455505
402,0.8403197526931763,0.8385761976242065
403,0.8384692668914795,0.8367371559143066
404,0.8333919644355774,0.8316614627838135
405,0.8391848206520081,0.8374363780021667
406,0.8455580472946167,0.8438029289245605
407,0.8326383829116821,0.8308948278427124
408,0.8443359732627869,0.8426097631454468
409,0.8445397019386292,0.8427947759628296
410,0.8387547135353088,0.8370158076286316
411,0.8413113951683044,0.8395721316337585
412,0.8411692976951599,0.8394170999526978
413,0.842806339263916,0.8410682678222656
414,0.8393601775169373,0.8376158475875854
415,0.8320617079734802,0.8303292989730835
416,0.8372722864151001,0.8355357050895691
417,0.8385414481163025,0.8367963433265686
418,0.8336625099182129,0.8319239020347595
419,0.8363913297653198,0.8346614241600037
420,0.8371315598487854,0.8353821039199829
421,0.8384209871292114,0.8366836905479431
422,0.8378559947013855,0.836103618144989
423,0.8331348896026611,0.8313934803009033
424,0.8350803256034851,0.8333488702774048
425,0.8334857821464539,0.8317368030548096
426,0.829409658908844,0.8276666402816772
427,0.8349549770355225,0.8332251906394958
428,0.8386540412902832,0.8369366526603699
429,0.8306453824043274,0.8289186954498291
430,0.8321766257286072,0.8304227590560913
431,0.8329194188117981,0.8311903476715088
432,0.8307969570159912,0.829060435295105
433,0.8319828510284424,0.8302371501922607
434,0.824853777885437,0.8231130242347717
435,0.8294631242752075,0.82772296667099
436,0.8278251886367798,0.8260868191719055
437,0.8271925449371338,0.8254679441452026
438,0.8261833190917969,0.8244538903236389
439,0.8322455883026123,0.8305177688598633
440,0.8203487396240234,0.8186237812042236
441,0.8302266597747803,0.8284894227981567
442,0.8296353220939636,0.8278994560241699
443,0.8243862986564636,0.8226614594459534
444,0.8244812488555908,0.8227373957633972
445,0.8287949562072754,0.8270694017410278
446,0.8242986798286438,0.822575032711029
447,0.8288350105285645,0.8271098136901855
448,0.8249239921569824,0.8231903910636902
449,0.8279768228530884,0.8262525796890259
450,0.8274356722831726,0.825697660446167
451,0.8257415890693665,0.8240039944648743
452,0.8186159133911133,0.8168948292732239
453,0.8293941020965576,0.8276501893997192
454,0.8228921294212341,0.8211380243301392
455,0.8226761221885681,0.8209266066551208
456,0.8259111046791077,0.8241824507713318
457,0.8255869746208191,0.823849081993103
458,0.8247625827789307,0.8230141401290894
459,0.8247292041778564,0.8229869604110718
460,0.8154680728912354,0.8137486577033997
461,0.8227242827415466,0.8209877014160156
462,0.8174894452095032,0.8157720565795898
463,0.8202842473983765,0.8185515999794006
464,0.8218472003936768,0.820094645023346
465,0.8236874341964722,0.821943461894989
466,0.8230873942375183,0.8213556408882141
467,0.8213881254196167,0.81963711977005
468,0.8189855217933655,0.817232608795166
469,0.8241869807243347,0.8224499225616455
470,0.8198102116584778,0.8180726170539856
471,0.8187083005905151,0.8169580698013306
472,0.8207971453666687,0.8190551400184631
473,0.8202857375144958,0.8185611963272095
474,0.824000895023346,0.8222566246986389
475,0.8236003518104553,0.8218580484390259
476,0.8243239521980286,0.8225781917572021
477,0.8161814212799072,0.8144493103027344
478,0.820593535900116,0.8188506960868835
479,0.8156310319900513,0.8138992190361023
480,0.8265258073806763,0.8247846364974976
481,0.8224247097969055,0.8206806778907776
482,0.8177087306976318,0.8159724473953247
483,0.8220391273498535,0.8202853798866272
484,0.8163110017776489,0.8145735263824463
485,0.8195683360099792,0.8178242444992065
486,0.8165728449821472,0.8148495554924011
487,0.8214513659477234,0.8197086453437805
488,0.8162779808044434,0.8145328760147095
489,0.8152129054069519,0.8134672045707703
490,0.81855708360672,0.8168255686759949
491,0.8203067183494568,0.8185575604438782
492,0.8124744892120361,0.8107248544692993
493,0.8236940503120422,0.8219491839408875
494,0.8201776146888733,0.8184447288513184
495,0.8232924342155457,0.8215569853782654
496,0.8196145296096802,0.8178791403770447
497,0.8215685486793518,0.8198345899581909
498,0.8129474520683289,0.8112123012542725
499,0.8161863088607788,0.8144432902336121
500,0.8163825273513794,0.8146344423294067
501,0.8139352798461914,0.8121841549873352
502,0.8179543614387512,0.8161970973014832
503,0.8155061602592468,0.8137657642364502
504,0.8169495463371277,0.8152078986167908
505,0.8169171214103699,0.815189003944397
506,0.8145425319671631,0.8127976655960083
507,0.8098138570785522,0.8080623149871826
508,0.8157161474227905,0.8139473795890808
509,0.8110533952713013,0.8093194365501404
510,0.8099843859672546,0.8082468509674072
511,0.8118544220924377,0.81009840965271
512,0.8141361474990845,0.8123857975006104
513,0.8179323077201843,0.8161835670471191
514,0.8161126971244812,0.8143725991249084
515,0.8142267465591431,0.8124892711639404
516,0.8164170384407043,0.8146593570709229
517,0.8126768469810486,0.810937762260437
518,0.8141905069351196,0.812445878982544
519,0.809228241443634,0.8074848651885986
520,0.8061366677284241,0.8043808937072754
521,0.814355194568634,0.8126074075698853
522,0.8133454322814941,0.8116157054901123
523,0.8093994855880737,0.8076601624488831
524,0.8156057596206665,0.8138477206230164
525,0.8117240071296692,0.8099746108055115
526,0.8090341091156006,0.8072859048843384
527,0.8077341914176941,0.8059874176979065
528,0.8103949427604675,0.8086569309234619
529,0.812920093536377,0.8111742734909058
530,0.8127146363258362,0.8109635710716248
531,0.8048277497291565,0.8030686974525452
532,0.8091214299201965,0.8073804378509521
533,0.8061747550964355,0.8044231534004211
534,0.811333179473877,0.8095875978469849
535,0.8092269897460938,0.8074796199798584
536,0.8129294514656067,0.8111790418624878
537,0.8111435770988464,0.8093918561935425
538,0.8087977766990662,0.8070538640022278
539,0.8050199747085571,0.8032636046409607
540,0.8063560724258423,0.8045974373817444
541,0.8046635985374451,0.8029168844223022
542,0.8085694909095764,0.8068221807479858
543,0.8170323967933655,0.8152541518211365
544,0.8044145107269287,0.8026928901672363
545,0.8069794178009033,0.8052375912666321
546,0.8044318556785583,0.8026807904243469
547,0.812762975692749,0.8110092878341675
548,0.8073625564575195,0.8056100010871887
549,0.800850510597229,0.7991018295288086
550,0.8068456649780273,0.8050970435142517
551,0.8028061389923096,0.8010654449462891
552,0.8068275451660156,0.8050816655158997
553,0.808447539806366,0.8067152500152588
554,0.8104857802391052,0.808734655380249
555,0.808000922203064,0.8062708973884583
556,0.8058545589447021,0.8041146993637085
557,0.8116176128387451,0.8098774552345276
558,0.8057722449302673,0.8040285110473633
559,0.8020381331443787,0.8002998232841492
560,0.811389148235321,0.8096502423286438
561,0.806422770023346,0.8046772480010986
562,0.8092638254165649,0.8075246214866638
563,0.8027501702308655,0.8009957671165466
564,0.8020398020744324,0.8002679944038391
565,0.7990585565567017,0.7973129749298096
566,0.8037686347961426,0.8020246624946594
567,0.806975781917572,0.8052286505699158
568,0.8022596836090088,0.8005102872848511
569,0.8037068247795105,0.8019753694534302
570,0.8063760995864868,0.8046201467514038
571,0.8076151609420776,0.8058679103851318
572,0.807574450969696,0.8058233261108398
573,0.7976886034011841,0.7959547638893127
574,0.8055424094200134,0.803764283657074
575,0.7962507605552673,0.7944968938827515
576,0.8049024343490601,0.8031569719314575
577,0.8074106574058533,0.8056744933128357
578,0.7971175312995911,0.7953712344169617
579,0.8080303072929382,0.8062680959701538
580,0.8033714294433594,0.8016250729560852
581,0.802394688129425,0.8006493449211121
582,0.8037577867507935,0.8020007610321045
583,0.7927853465080261,0.7910448312759399
584,0.7991756796836853,0.7974079847335815
585,0.7966386079788208,0.7948917746543884
586,0.7985242009162903,0.7967777848243713
587,0.8063251376152039,0.8045782446861267
588,0.8018726110458374,0.8001317977905273
589,0.8003717660903931,0.7986124157905579
590,0.7990115880966187,0.7972598671913147
591,0.797754168510437,0.796016275882721
592,0.7991925477981567,0.7974460124969482
593,0.7963804602622986,0.794635534286499
594,0.8006766438484192,0.7989102602005005
595,0.8029665946960449,0.8012102842330933
596,0.7999717593193054,0.7982217073440552
597,0.7944973707199097,0.7927549481391907
598,0.8039767146110535,0.8022201061248779
599,0.7966576814651489,0.7949106097221375
600,0.7990288734436035,0.7972899079322815
601,0.7985373735427856,0.7967841029167175
602,0.7964101433753967,0.7946751713752747
603,0.7948170900344849,0.7930628061294556
604,0.8051871061325073,0.8034403920173645
605,0.7989168763160706,0.7971733212471008
606,0.7928019165992737,0.7910521030426025
607,0.7960762977600098,0.7943445444107056
608,0.8015391230583191,0.7997882962226868
609,0.7960201501846313,0.7942610383033752
610,0.7977632880210876,0.7960113286972046
611,0.8026044368743896,0.8008580803871155
612,0.7957462072372437,0.7939854860305786
613,0.7905697822570801,0.7888299226760864
614,0.7949835658073425,0.7932508587837219
615,0.8012335300445557,0.7994776964187622
616,0.7972021698951721,0.7954580783843994
617,0.7941352725028992,0.7923775911331177
618,0.7980272769927979,0.7962707877159119
619,0.7927078008651733,0.7909615635871887
620,0.7997260093688965,0.7979695200920105
621,0.7964998483657837,0.7947555780410767
622,0.7965617775917053,0.7947980165481567
623,0.8041264414787292,0.8023757934570312
624,0.8006952404975891,0.798952043056488
625,0.800845205783844,0.7991202473640442
626,0.795773446559906,0.7940261960029602
627,0.7946681976318359,0.7929167151451111
628,0.7958099842071533,0.7940459251403809
629,0.7949656248092651,0.7932160496711731
630,0.7959194183349609,0.7941815257072449
631,0.8010330200195312,0.7992979288101196
632,0.793213963508606,0.7914615869522095
633,0.795495331287384,0.7937613129615784
634,0.7940473556518555,0.7922993898391724
635,0.8002885580062866,0.7985286116600037
636,0.7900392413139343,0.7882882356643677
637,0.7994974851608276,0.797728419303894
638,0.7945227026939392,0.7927748560905457
639,0.7914098501205444,0.7896465063095093
640,0.7952457666397095,0.793497622013092
641,0.7925557494163513,0.7908037900924683
642,0.7950089573860168,0.7932658195495605
643,0.7923585176467896,0.7906087040901184
644,0.796572744846344,0.7948217988014221
645,0.7913015484809875,0.7895482182502747
646,0.7956726551055908,0.7939277291297913
647,0.7947150468826294,0.7929773330688477
648,0.7933556437492371,0.7916229367256165
649,0.7915709018707275,0.789841890335083
650,0.7933644652366638,0.7916153073310852
651,0.7928318977355957,0.7910762429237366
652,0.7959026098251343,0.7941610217094421
653,0.7937477231025696,0.7919961810112
654,0.7929341793060303,0.7911825776100159
655,0.7887569665908813,0.7870174050331116
656,0.7897786498069763,0.7880330681800842
657,0.7945122122764587,0.7927531003952026
658,0.7907804846763611,0.7890285849571228
659,0.7914584279060364,0.7897186279296875
660,0.7908895611763,0.7891371846199036
661,0.7934919595718384,0.791735053062439
662,0.7889756560325623,0.7872265577316284
663,0.7901627421379089,0.7884319424629211
664,0.7877945303916931,0.7860538959503174
665,0.7841143012046814,0.7823885679244995
666,0.7926164865493774,0.7908762097358704
667,0.7895773649215698,0.7878341674804688
668,0.7917949557304382,0.7900509238243103
669,0.7907990217208862,0.7890335917472839
670,0.7901233434677124,0.7883901596069336
671,0.792963981628418,0.7912134528160095
672,0.7890928983688354,0.7873477339744568
673,0.7938161492347717,0.7920675277709961
674,0.7917802333831787,0.7900184988975525
675,0.7891939282417297,0.7874367237091064
676,0.7837149500846863,0.7819768190383911
677,0.7910370826721191,0.7892792820930481
678,0.7924917340278625,0.7907470464706421
679,0.7888667583465576,0.7871217131614685
680,0.7910048961639404,0.7892479300498962
681,0.7891694903373718,0.7874202132225037
682,0.7922515273094177,0.7905099987983704
683,0.7826165556907654,0.7808737754821777
684,0.7839751243591309,0.7822310328483582
685,0.789421796798706,0.7876860499382019
686,0.7897201776504517,0.7879672646522522
687,0.7892664074897766,0.7875104546546936
688,0.7904359102249146,0.7886881828308105
689,0.7848278880119324,0.7830983996391296
690,0.7894361615180969,0.787684977054596
691,0.7902419567108154,0.7884916663169861
692,0.785843551158905,0.7840865850448608
693,0.7866457104682922,0.784900426864624
694,0.7897058725357056,0.7879421710968018
695,0.7879795432090759,0.7862290143966675
696,0.7840239405632019,0.7822723388671875
697,0.7874020338058472,0.7856586575508118
698,0.7853115797042847,0.7835618257522583
699,0.7888972163200378,0.7871488928794861
700,0.7921760678291321,0.7904413342475891
701,0.7853294610977173,0.7835984826087952
702,0.7853342294692993,0.7835767865180969
703,0.7886224389076233,0.7868654727935791
704,0.7902032136917114,0.7884621024131775
705,0.7909819483757019,0.7892277240753174
